Name,Label,Comment,NonImportant,portion,service,environment,price,food_quality
噴水雞肉飯 (嘉義小雅店),台式,"東西還算細緻，2023年5月份，雞絲飯55元＋肚片湯40元，還好
但其他也價錢也漲太兇了吧！小菜隨便點，至少單價都150，光是個涼拌龍鬚菜也150元，我們3個人點了6樣小菜，就吃了台幣1175，平價時代已過。",0,0,0,0,0,0.0
噴水雞肉飯 (嘉義小雅店),台式,每次回嘉義必吃噴水雞肉飯，紅燒豆腐軟嫩入口即化，滷肥腸非常下飯，雞片飯份量十足，店內環境乾淨，又有停車場，已經是在嘉義必吃必推薦的口袋名單。,0,0,0,0,0,0.0
方程式早午餐,台式,"流沙西多士真的超讚，味道濃厚份量足夠不馬虎，敢吃鹹蛋黃的人真的要試試看
不吃沙拉可以換多一份薯條或是優格，也可以換地瓜，但是地瓜吃起來偏乾可以沾優格吃",0,0,0,0,0,0.0
方程式早午餐,台式,"流沙西多士超好吃
餐點份量也很足夠
高蛋白雞胸肉套餐也很讚",0,0,0,0,0,0.0
方程式早午餐,台式,"牛腱飯很推（假日限定）
肉的份量醬汁配菜都給的很誠意
西多士流沙蛋黃醬的香氣表現很好
搭配軟嫩的吐司體真的很棒😊 …",0,0,0,0,0,0.0
六扇門 (嘉義大雅店),台式,"韓式部隊鍋：真的蠻好吃的味道很足夠
而且自助吧種類滿多的 麵類 飯類吃到飽 有兩種冰淇淋品牌 小櫃子那個東西比較好粗啦 咖啡機兩台都差不多啦 靠北 現在才想起來爆米花沒吃到 幹",0,0,0,0,0,0.0
六扇門 (嘉義大雅店),台式,空間蠻大的，座位間隔舒適，飲料種類繁多，有爆米花、餅乾及冰淇淋可以當點心，我點的是海鮮鍋，火鍋份量對女生來說還算剛好，不過王子麵、意麵、雞絲麵可以自由取用，不會吃不飽,0,0,0,0,0,0.0
六扇門 (嘉義大雅店),台式,"外帶品質非常糟
湯壓在最下面沒封好流一堆出來
點肉加量肉也只有四片！？
嘉義有其他更好的選擇",0,0,0,0,0,0.0
潘壽司,日式,"生食新鮮 ,炸蝦天婦羅丼飯一開始不錯吃但吃到一半就很膩，炸蝦雖然好吃但沒有蝦子的鮮甜 對不起他的價位。

在店員的推薦下點了照片中的料理，據店員所言份量很足夠，但兩人吃完之後還超餓 …",0,0,0,0,0,0.0
潘壽司,日式,約2個禮拜前帶朋友去店裡用餐，餐點跟以前吃到的味道差很多....，炸物吃起來都還ok，水果沙拉份量依這價位來說覺得很少，唯有綜合壽司🍣，朋友也說吃起來很像冷凍很久的生魚片，服務員有來問要不要炙燒，但炙燒過吃起來還是沒有很驚艷的感覺，跟朋友一致的感覺，反而是連鎖壽司店的還比較好吃........有點失望，另外味增湯也很鹹......所以應該不會再訪了....😟 …,0,0,0,0,0,0.0
潘壽司,日式,嘉義地區所能吃到的少數板前割烹料理。也有一般座位區。,0,0,0,0,0,0.0
潘壽司,日式,東西很精緻，但份量較少,0,0,0,0,0,0.0
香香火雞肉飯,台式,便當配菜偏少，雞肉都是肥的…皮蛋豆腐的豆腐不新鮮，有點酸掉，皮蛋很硬不怎麼好吃🥲，唯一覺得不錯的是金正脆筍湯 …,0,0,0,0,0,0.0
香香火雞肉飯,台式,飯量足夠 配菜可以在加強,0,0,0,0,0,0.0
築間幸福鍋物 (嘉義忠孝店),台式,食材新鮮量很大方，原本的湯底就很好喝了，野菇牛奶鍋也很讚!肉類很不錯，算大片有口感，另外最愛的是蝦子，雖然小小隻，但也是很新鮮好吃，米飯粒粒分明讚讚，服務也不錯，都很親切!!,0,0,0,0,0,0.0
築間幸福鍋物 (嘉義忠孝店),台式,"活動送的十選一兌換券
換的鮮蝦跟蚵仔給的份量很有誠意
不是少少的而已 …",0,0,0,0,0,0.0
築間幸福鍋物 (嘉義忠孝店),台式,店員服務態度很好  空間明亮  食物份量給的足夠 值得推,0,0,0,0,0,0.0
築間幸福鍋物 (嘉義忠孝店),台式,高貴不貴，裝潢風格挺有質感，餐點品質很棒、食材都很新鮮，先點主餐再點湯頭，基本主餐已有基本菜盤，份量十足吃得蠻飽的。點了石頭湯底及奶香湯底，都很好喝！下次要試試不一樣的，另外還加點了蝦仁滑(就是花枝漿可吃到整隻蝦仁)，還有韓國魚板及金縷腐皮都好吃。,0,0,0,0,0,0.0
築間幸福鍋物 (嘉義忠孝店),台式,"服務算不錯，氣氛不錯。肉的份量不錯，也不錯吃。
明治冰淇淋也好吃",0,0,0,0,0,0.0
築間幸福鍋物 (嘉義忠孝店),台式,"蠻不錯
份量也足夠
服務不錯 只是不好招呼店員",0,0,0,0,0,0.0
築間幸福鍋物 (嘉義忠孝店),台式,食材新鮮 份量足 用餐環境寬敞乾淨 冰淇淋口味多 適合聚餐親子約會首選！,0,0,0,0,0,0.0
阿福牛排 (嘉義忠孝店),台式,"店家給的麵份量多，濃湯好喝好喝🍲～
店內有冷氣吹，煎煮的味道不會跑進來，舒適的環境👍 …",0,0,0,0,0,0.0
阿福牛排 (嘉義忠孝店),台式,"環境：5/5分 乾淨整潔，舒適明亮
餐點品質：4.5/5分  份量足、雞肉很厚實。調味偏重、鹹一些。
餐點價格：中等價位。 …",0,0,0,0,0,0.0
阿福牛排 (嘉義忠孝店),台式,"沒想到外帶鐵板麵不附飲料濃湯😯這幾次吃牛排都很難嚼難吞嚥~_~

不過黑胡椒醬很贊！沒有過多的勾芡或油膩感、是很純香的黑胡椒醬~~濃湯口味偏南部甜味。 …",0,0,0,0,0,0.0
阿福牛排 (嘉義忠孝店),台式,"環境整潔，
肉和鐵板麵份量頗多，醬汁也不錯，玉米濃湯好喝!",0,0,0,0,0,0.0
嘉仁鮮物日式定食,日式,"餐廳內用大概可以座12-14人，餐廳位置非市區，餐點好吃會願意再來。
唐揚雞咖哩定食：220元/小菜多樣化、份量剛好。
炭燒豬五花丼：120元/飯偏多、菜少、價格普通。",0,0,0,0,0,0.0
嘉仁鮮物日式定食,日式,"鯖魚定食魚肉很軟嫩也沒腥味很好吃！！！
照燒雞腿酒味太重調味也比較重吃不習慣
份量對女生來說蠻大的，吃完很有飽足感，小菜也都超好吃😋 …",0,0,0,0,0,0.0
嘉仁鮮物日式定食,日式,"老闆娘很熱情，服務態度一級棒，讓人想要再次光顧～（可是好遠）不枉費我們從台北遠道而來🥰 不過因為空間較小有限時間，要特別注意
鰻魚定食份量很足，擺盤精緻，鰻魚刺也很少，不會太鹹太膩。到後來吃得很撐😂而且還可以加飯，食量大的人也可以吃飽飽
店內環境舒適，是適合和朋友聊天的地方～ …",0,0,0,0,0,0.0
嘉仁鮮物日式定食,日式,吃到第一口的當下，就覺得來對了🥳有夠好吃！！推薦所有人都來吃看看  肯定不會後悔🥹本人吃到肚子飽到炸掉，不管是食物的味道或是份量，都讓人非常的滿意👍🏻👍🏻 …,0,0,0,0,0,0.0
嘉仁鮮物日式定食,日式,"份量很大~飲食均衡
太讚了把
可惜豬排有點乾乾 …",0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,"重新裝潢後….火雞肉片飯$55根本是火雞肉飯而已嘛….吃的好不開心…..
麻油雞飯$60香但份量超少，只有3個小雞肉，想踩雷的可以點！",0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,"味噌湯配料豐富，有魚乾、油豆腐、洋蔥，可惜就是太小碗了，大概跟一般家庭用的碗差不多份量。
火雞肉飯沒有什麼香氣，飯比較濕潤黏稠，肉很多都是帶著皮的，個人不太喜歡，顯得油膩，滷蛋也有點太硬。
環境乾淨舒適，上餐速度也很快，不用等候太久，一旁也有很多小菜可供選擇。",0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,"以肉量來說有點少
可能刀功擺盤的費用比較高 …",0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,比較公園火雞肉飯的火雞肉片便宜五元但量明顯少…..,0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,不錯吃，份量足，環境整潔，室內用餐*5，室外*1，入口有斜坡，整體空間不算大。雞肉飯大30魚丸湯兩顆30,0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,火雞肉份量足，醬汁甘甜不油膩，味道甚至更勝市區名店，唯一的缺憾大概是筍絲味道過淡...但油豆腐和滷白菜都很不錯,0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,"火雞肉有點肥，飯軟一點會更好
滷白菜雖然份量不少，但沒入味
整體來說還算不錯，但也沒必要特地來吃(離市區較遠)",0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,買了好幾次猪脚飯，猪脚真的滷的很好吃，但上次去買差好多，完全變了，吃起來有臭酸的感覺，而且大部份都是給皮，漲價了份量也變少了，還以為是買錯家，不會再去買了,0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,一盒85的雞肉飯，只有少許的肉，三種配菜看起來也略少,0,0,0,0,0,0.0
林家火雞肉飯X麻油雞飯,台式,火雞肉飯的醬汁比較少，吃到後面白飯會沒東西配～綜合涼菜跟筍絲都很好吃，整體還不錯。,0,0,0,0,0,0.0
台灣魯肉飯 (嘉義世賢店),台式,"豬腳油而不膩，魯肉飯不會死鹹，傳統的台灣味。裝潢有如五六十年代的鄉下厝，別有趣味。
湯品還不錯，但量少了點，得多點一碗才稍盡興。
附近停車方便，室內空間有空調，假日中午仍有足夠的桌位。 …",0,0,0,0,0,0.0
台灣魯肉飯 (嘉義世賢店),台式,"飯的量稍少些搭配滷肉汁顯得油膩
內部空間擺飾優雅，一進門工作人員親切的招呼
老件傢飾，古色古香，搭配賣古早味滷肉飯也是一絕",0,0,0,0,0,0.0
台灣魯肉飯 (嘉義世賢店),台式,台灣滷肉飯連鎖店的品質都一樣，不太會有地雷，份量很適合中小胃口的人，小孩滿喜歡吃的。,0,0,0,0,0,0.0
台灣魯肉飯 (嘉義世賢店),台式,好吃，可以來品嚐看看，但就是量有點少,0,0,0,0,0,0.0
台灣魯肉飯 (嘉義世賢店),台式,用餐環境佳，餐點好吃份量稍少,0,0,0,0,0,0.0
老師傅手工大湯圓/彩虹粉粿冰,甜點,評價五顆星可以換一份洛神花，冰是好吃的，雖然是彩色的粉粿，但沒有香精味，鳳梨好吃咬得到料，湯圓QQ的有口感，料都是咬得到的份量（大塊），用正常糖度不會很甜膩，加鳳梨是對的，吃到最後變酸酸甜甜的味道，小孩吃到欲罷不能,0,0,0,0,0,0.0
老師傅手工大湯圓/彩虹粉粿冰,甜點,"只能說俗夠大碗
吃完整個飽到不行
重點是料都很真材實料 …",0,0,0,0,0,0.0
老師傅手工大湯圓/彩虹粉粿冰,甜點,"粉粿很天然而且真材實料，雖然是小碗的但份量也很足夠，吃冰也可以吃很飽😋
如果還沒吃完但是冰融化了，也可請店員加冰喔！真的超棒的😁 …",0,0,0,0,0,0.0
明石章魚燒 (嘉義南京店),日式,"章魚燒不會熱,裡面的料變很少",0,0,0,0,0,0.0
大貴黑糖剉冰,甜點,去年的愛店，一碗的量可以分2人份，今天叫熊貓外送，料是以前的1/4吧⋯⋯少的誇張,0,0,0,0,0,0.0
幸福山丘,甜點,餐點跟麵包都好吃，唯套餐分量少了一點，對男生來說是吃不飽的。,0,0,0,0,0,0.0
馬家莊眷村私廚料理,台式,家常料理，份量較適合3人內吃。,0,0,0,0,0,0.0
新台越美食,東南亞,首推排骨飯，好吃又份量充足，排骨香，配菜也不錯。湯豬肉河粉比較清淡，口味還可以。喜歡涼春捲大於炸春捲，炸春捲內餡像八寶丸。外帶法國麵包也蠻好吃，但餡料不多，香菜很加分。出餐大約10-15分。,0,0,0,0,0,0.0
新台越美食,東南亞,餐點品質很好，份量充足，用餐環境也相當舒適～推薦給喜歡越南料理的饕客,0,0,0,0,0,0.0
旅人現烤甜甜圈 (嘉義鳳南店),甜點,甜甜圈是現烤建議提前打電話預約，甜甜圈會個別用紙袋裝起來。現烤的皮比較脆，口感蓬鬆，份量剛剛好。,0,0,0,0,0,0.0
用然名店中式餐點,台式,"老闆人很好東西又好吃 很少有開到6點的早餐店
營業時間是中午12點到兩點會休息 之後兩點到六點",0,0,0,0,0,0.0
巧之脆 (中埔後庄店),小吃,"推薦中式雞排，美味，可惜調味下手太重很鹹，相信少許應該就很好。

另外，一直很在意，占用馬路的招牌，這地點車流量大，影響用路人跟機慢車行駛安全，雖然臺灣店家大部分都這樣，但如果不要這樣的話，就值5顆星了。",0,0,0,0,0,0.0
秉峯鍋燒店 (雲林虎尾店),台式,"皮蛋瘦肉粥 $65
裡面的料很多 除了有皮蛋和瘦肉之外 還有油條以及很像火鍋料的東西 但飯有點少湯有點多 而且瘦肉有點要的太開稍微難吞嚥  不過整體還算可以的～",0,0,0,0,0,0.0
秉峯鍋燒店 (雲林虎尾店),台式,我點的是熊貓外送的鍋燒意麵，東西很好吃，份量也算挺多的，湯也夠鹹，味道都還不錯，這裡有個小建議：面跟湯送來的時候可以分開嗎？外送到的時候面都泡到脹脹的，影響口感了。,0,0,0,0,0,0.0
秉峯鍋燒店 (雲林虎尾店),台式,"麻辣意麵，辣度不錯，裡面的配料不少，肉片、蝦子、豬血、青菜、火鍋料等，湯頭不會到很油膩，整體分量女生剛好，男生建議加大。

不好停車，建議騎機車前往，記得填單，店員比較不會漏做喔！",0,0,0,0,0,0.0
秉峯鍋燒店 (雲林虎尾店),台式,"麻辣大腸米血：要不要乾脆改名叫麻辣米血湯，米血很多啦，只是整碗只有三塊一元硬幣大小的大腸，害我在那邊撈到湯都涼了，
抱歉更正剛剛又撈到一塊跟蔥花一樣大的大腸",0,0,0,0,0,0.0
秉峯鍋燒店 (雲林虎尾店),台式,"份量小，一般來說都要加大才足夠
店內明亮，座位充足",0,0,0,0,0,0.0
秉峯鍋燒店 (雲林虎尾店),台式,麵加大的份量算蠻多ㄉ 湯頭還不錯,0,0,0,0,0,0.0
秉峯鍋燒店 (雲林虎尾店),台式,"外帶不給袋子是哪招啊
料少、海鮮不新鮮
不推",0,0,0,0,0,0.0
秉峯鍋燒店 (雲林虎尾店),台式,粥好吃料豐富份量也大,0,0,0,0,0,0.0
秉峯鍋燒店 (雲林虎尾店),台式,"餐點等很久
份量較少",0,0,0,0,0,0.0
品譽牛肉湯涮涮鍋,日式,交流道下停車方便，環境乾淨，牛肉湯的牛肉分量夠，喝得出台南風味的牛肉湯，炒芥藍牛肉的肉醃製的太over，口感太怪，有失專業。,0,0,0,0,0,0.0
品譽牛肉湯涮涮鍋,日式,味道很不錯，量也夠多，推薦！,0,0,0,0,0,0.0
品譽牛肉湯涮涮鍋,日式,"湯頭鮮甜，有玉米味
肉新鮮，分量夠
青菜略少",0,0,0,0,0,0.0
豬小妹 (豬腳/精緻便當),台式,"配菜種類多、可自己選擇，整體份量足，主餐肉份量也很澎湃、虱目魚也很新鮮好吃，老闆娘也很客氣！！
我最喜歡配菜可選「醃蘿蔔」😆，很實在的飯包店！🥳以後會常來購買！ …",0,0,0,0,0,0.0
席波早午餐,台式,"早午餐新選擇，有戶外座位，寵物友善👍🏽
咖啡好喝，牛肉漢堡、檸檬雞丹麥吐司份量夠，蔬菜多營養均衡很飽足。豬排、豬柳、醬油膏都是板娘自己手作。 …",0,0,0,0,0,0.0
席波早午餐,台式,餐點不錯吃，單點沙拉份量很足夠。,0,0,0,0,0,0.0
席波早午餐,台式,蛋餅皮酥脆，很好吃，老闆娘人很親切，食物的份量也都挺夠的，大推～,0,0,0,0,0,0.0
席波早午餐,台式,"店員很和藹🥰還有會手語的人
所有的菜量都很大，土豆泥香脆多汁（我以為是一個，結果是兩個💝）。
魚漢堡是煎蛋捲和大魚苗
蔬菜多到你想不到
檸檬🍋在檸檬茶裡也很新鮮有效
個個都很好吃，很滿足✨✨✨
誤會營業時間到13:00，1 …",0,0,0,0,0,0.0
晨間廚房 (嘉義向榮店),歐美,使用外送平台點餐，第一次吃這間早餐店，點了很多種類的餐點，整體用餐體驗還不錯，餐點口味都滿好吃，份量也滿充足，另外，因為外送平台有買一送一活動，所以有贈送的餐點我都點了一份來嚐嚐，吃完滿飽的，店家出餐算快，很快就拿到餐點了，包裝也很完整，有機會再訂購唷！,0,0,0,0,0,0.0
噴火雞肉飯-深坑清蒸臭豆腐-快炒 (嘉義博愛店),台式,上菜速度慢，座位寬敞明亮，飯菜份量大，但味道很淡。推菜捕蛋，好吃；滷肉飯還有加強空間；司目魚粥裡面有一整塊司目魚，很驚艷。整體來說是舒適的！,0,0,0,0,0,0.0
噴火雞肉飯-深坑清蒸臭豆腐-快炒 (嘉義博愛店),台式,炒飯炒麵專門新開沒多久。但対面醫院外送很多。吃飯時間早點去否則等較久。是較輕口味健康炒飯。份量很多吃很飽。,0,0,0,0,0,0.0
噴火雞肉飯-深坑清蒸臭豆腐-快炒 (嘉義博愛店),台式,很好吃 炒飯量超大 蛤蜊湯只要20元 佛心店家 🫡🫡🫡 …,0,0,0,0,0,0.0
噴火雞肉飯-深坑清蒸臭豆腐-快炒 (嘉義博愛店),台式,火鍋湯底還不錯，配料普普通通，牛肉很硬，不過可以吃的很飽，才100元，很平價，上菜等很久，蝦仁烘蛋和炒青菜不錯，燴飯不推，炸豬排很乾沒有附醬料。,0,0,0,0,0,0.0
噴火雞肉飯-深坑清蒸臭豆腐-快炒 (嘉義博愛店),台式,老闆娘很親切很好聊，炒工一流，炒飯很好吃，份量很夠，我是7桌吃羊肉炒飯滴帥哥。,0,0,0,0,0,0.0
噴火雞肉飯-深坑清蒸臭豆腐-快炒 (嘉義博愛店),台式,量多味美，外帶要提前訂！,0,0,0,0,0,0.0
噴火雞肉飯-深坑清蒸臭豆腐-快炒 (嘉義博愛店),台式,"東西好吃，份量很夠！老板娘親切❤️
第一次結帳嚇到 怎麼這麼便宜！值得推薦👍 …",0,0,0,0,0,0.0
畝鍋燒意麵,台式,內用15元小滷肉飯份量也不算非常少，30元燙青菜份量很多，都好吃,0,0,0,0,0,0.0
五木咖啡 Five woods,飲料,"單品的品項雖少，但質地非常的不錯
品嚐了 哥斯大黎加的藍火山
滿滿的龍眼密味綿綿不絕，最後在帶出淡淡的葡萄酒香，風味十足， …",0,0,0,0,0,0.0
月半小豬,台式,在寬士村市集買了一份嚐鮮，不知道是不是三份一起炒分到我們的這一份整個份量很少，與展示圖差很大，也沒玉米筍，感覺花大份錢買到小份量很失望,0,0,0,0,0,0.0
皇家烤鴨,中式,要買有兩吃的鴨，鴨子比較大也看起來比較好吃，因為我買整隻剁炒，鴨子很明顯比較小隻且外觀烤焦很多地方，回家打開準備吃嚇一跳，怎麼炒到那麼黑，卻沒有炒焦，口感偏鹹，肉質普通。整體只有吃出九層塔味，卻沒有烤鴨味。,0,0,0,0,0,0.0
皇家烤鴨,中式,"兩吃 ，炒鴨肉的量極少只有裝盒子4/1少到離譜 切片鴨也沒味道沒香氣
跟興業某家差太多了。。(如果不是已賣完了)",0,0,0,0,0,0.0
皇家烤鴨,中式,好吃是好吃，但是比起幾個月前，菜少好多……份量也少好多，嚐味道的可以試試，吃飽的就算了……,0,0,0,0,0,0.0
香湖麵粥便當店,台式,"難吃，料很少
點了四碗粥，每份上面會加一片豬肉，只有皮蛋牛跟鮭魚分辨得出來，鱸魚和香菇雞打開還以為忘記加料，不知道自己在吃什麼，現場等有點久，以後不會再去了",0,0,0,0,0,0.0
香湖麵粥便當店,台式,粥不燙以致於沒有什麼香氣，完全沒有現煮的感覺，紅蘿蔔還有生的味道，吃完也有點口渴，份量不多，吃不太飽,0,0,0,0,0,0.0
鳳壽司 (嘉義文化店),日式,新鮮且質量上乘！也來一杯湯吧！試過握壽司和壽司，很喜歡！,0,0,0,0,0,0.0
姐妹豬腳飯便當,台式,"皮薄肉飽滿的蒸餃
50元一籠的份量很夠
味道也好吃沒有肉腥味",0,0,0,0,0,0.0
芭那那早餐 (嘉義自由店),台式,使用外送平台點餐，第二次訂購這間早餐店，點了很多種類的餐點，整體用餐體驗還不錯，餐點口味都滿好吃，份量充足，店家出餐頗快，很快就拿到餐點了，包裝也很完整，方便快速，有機會會再訂購。,0,0,0,0,0,0.0
福井餐廳,日式,餐點美味，份量十足，這次點五份套餐，吃的很開心，從小吃到大的日本料理，還是一樣的美味,0,0,0,0,0,0.0
福井餐廳,日式,嘉義最老字號日本料理濃濃的懷舊風．食材新鮮又大份量．吃的飽．服務親切．,0,0,0,0,0,0.0
福井餐廳,日式,料理新鮮實在，份量夠，超值又超質。,0,0,0,0,0,0.0
Jimmy滿漢堡,歐美,中規中矩，吉式漢堡有一個甜味，牛肉多汁，蛋滑嫩。薯條偏少短支多。,0,0,0,0,0,0.0
Jimmy滿漢堡,歐美,"店員態度很好！
奶油培根堡很好吃 培根煎的焦香 份量女生吃應該足夠
烏龍冷麵醬汁很好吃 麵條有一點太軟爛是唯一的小缺點",0,0,0,0,0,0.0
Jimmy滿漢堡,歐美,"薯條🌕🌕🌕🌑🌑：是粗薯條，不是麥當勞那種細的。吃起來很好吃，但有點乾。份量不多不少。中規中矩。
烏龍冷麵🌕🌕🌕🌘🌑：內包裝除了烏龍麵條，還有一小杯醬油跟半顆蛋，味道很淡，對於第一次吃冷麵的我來說還不錯，沒有到很雷。 …",0,0,0,0,0,0.0
Jimmy滿漢堡,歐美,"好吃，份量又夠
點了邪惡薯豚和松露牛",0,0,0,0,0,0.0
台灣阿美魯肉飯 (阿爸ㄟ店),台式,羮湯份量足 魯肉飯偏瘦肉 蔬菜份量正常 滷蛋豆腐入味 調味區種類充足 完全是心目中的小吃店,0,0,0,0,0,0.0
台灣阿美魯肉飯 (阿爸ㄟ店),台式,魯肉飯肉多又軟而且不油膩，滷汁的量也剛剛好，適合每口飯粒都想有滷汁的人，油豆腐也軟嫩多汁，非常推薦大家來嘉義品嚐^_^,0,0,0,0,0,0.0
